Date,Close,Open,High,Low,Volume,Symbol,Label,Feature_Trend,Feature_Momemtum,Feature_Volatility,Feature_Volume,SMA5,SMA10,EMA_3,EMA_5
2020-08-25,874.12,870.92,877.57,870.92,399070.0,VNINDEX,2,-0.041666666666666664,0.0,-0.04950495049504951,10,859.4,854.6290000000001,867.2005195579618,862.5037046760142
2020-08-26,873.47,873.62,876.97,871.78,352380.0,VNINDEX,2,0.041666666666666664,0.06818181818181818,-0.04950495049504951,12,863.8520000000001,857.284,870.3352597789809,866.1591364506762
2020-08-27,874.71,872.38,875.71,871.93,325720.0,VNINDEX,2,0.041666666666666664,0.09090909090909091,-0.04950495049504951,15,869.152,859.25,872.5226298894904,869.009424300451
2020-08-28,878.98,878.79,885.86,877.7,398320.0,VNINDEX,2,0.08333333333333333,0.045454545454545456,-0.04950495049504951,7,873.992,862.074,875.7513149447452,872.3329495336341
2020-08-31,881.65,882.13,888.44,879.26,352650.0,VNINDEX,2,0.125,0.06818181818181818,-0.04950495049504951,7,876.586,865.2239999999999,878.7006574723725,875.4386330224228
2020-09-01,891.73,882.4,892.51,880.79,317000.0,VNINDEX,2,0.125,0.09090909090909091,-0.04950495049504951,21,880.108,869.7540000000001,885.2153287361863,880.8690886816153
2020-09-03,903.97,898.25,904.32,896.26,370490.0,VNINDEX,2,0.16666666666666666,0.13636363636363635,-0.04950495049504951,14,886.208,875.0300000000001,894.5926643680932,888.5693924544103
2020-09-04,901.54,896.02,903.11,893.86,346440.0,VNINDEX,2,0.25,0.11363636363636363,-0.04950495049504951,19,891.574,880.363,898.0663321840466,892.8929283029403
2020-09-07,888.25,903.85,905.8,888.25,434060.0,VNINDEX,2,0.25,0.06818181818181818,-0.0594059405940594,2,893.4280000000001,883.71,893.1581660920233,891.3452855352937
2020-09-08,890.14,891.61,894.58,884.88,294020.0,VNINDEX,2,0.25,0.045454545454545456,-0.0594059405940594,17,895.126,885.856,891.6490830460116,890.9435236901959
2020-09-09,889.32,883.68,892.4,881.57,318440.0,VNINDEX,2,0.25,0.022727272727272728,-0.0594059405940594,23,894.644,887.376,890.4845415230059,890.4023491267974
2020-09-10,888.82,895.29,896.78,888.82,387240.0,VNINDEX,2,0.25,0.022727272727272728,-0.0594059405940594,5,891.6139999999999,888.9110000000001,889.6522707615029,889.874899417865
2020-09-11,888.97,888.82,890.98,884.67,309910.0,VNINDEX,2,0.25,0.0,-0.0594059405940594,18,889.1,890.3370000000001,889.3111353807515,889.5732662785767
2020-09-14,894.57,891.89,895.31,891.89,364430.0,VNINDEX,2,0.2916666666666667,0.022727272727272728,-0.0594059405940594,14,890.3640000000001,891.8960000000001,891.9405676903757,891.2388441857179
2020-09-15,896.26,896.61,898.74,894.66,381800.0,VNINDEX,2,0.3333333333333333,0.022727272727272728,-0.0594059405940594,6,891.588,893.357,894.1002838451878,892.9125627904787
2020-09-16,897.47,897.43,897.58,894.63,290430.0,VNINDEX,2,0.4166666666666667,0.022727272727272728,-0.04950495049504951,14,893.2180000000001,893.9310000000002,895.785141922594,894.4317085269859
2020-09-17,894.04,897.47,899.41,890.93,395460.0,VNINDEX,2,0.4583333333333333,0.0,-0.04950495049504951,8,894.2620000000001,892.9380000000001,894.912570961297,894.3011390179906
2020-09-18,900.95,896.08,902.11,895.82,361840.0,VNINDEX,2,0.5,0.022727272727272728,-0.04950495049504951,22,896.658,892.8790000000001,897.9312854806485,896.5174260119938
2020-09-21,907.94,904.5,909.78,904.5,403440.0,VNINDEX,2,0.5416666666666666,0.09090909090909091,-0.04950495049504951,11,899.332,894.848,902.9356427403243,900.3249506746627
2020-09-22,906.19,905.9,909.69,902.47,401410.0,VNINDEX,2,0.5833333333333334,0.09090909090909091,-0.04950495049504951,20,901.318,896.4530000000001,904.5628213701622,902.2799671164419
2020-09-23,912.5,908.97,913.52,908.97,392510.0,VNINDEX,2,0.5833333333333334,0.11363636363636363,-0.04950495049504951,11,904.324,898.7710000000001,908.531410685081,905.6866447442947
2020-09-24,908.58,910.53,914.51,907.32,398460.0,VNINDEX,2,0.5416666666666666,0.09090909090909091,-0.04950495049504951,9,907.232,900.7470000000001,908.5557053425405,906.6510964961965
2020-09-25,908.27,910.78,911.3,905.56,361230.0,VNINDEX,2,0.5416666666666666,0.06818181818181818,-0.06930693069306931,8,908.6959999999999,902.677,908.4128526712702,907.1907309974644
2020-09-28,912.5,911.2,913.6,910.04,420240.0,VNINDEX,2,0.5833333333333334,0.13636363636363635,-0.06930693069306931,14,909.608,904.47,910.4564263356351,908.960487331643
2020-09-29,903.98,916.63,917.49,903.98,465360.0,VNINDEX,2,0.5416666666666666,0.06818181818181818,-0.06930693069306931,1,909.1659999999999,905.242,907.2182131678176,907.3003248877621
2020-09-30,905.21,904.34,907.0,900.44,340690.0,VNINDEX,2,0.5,0.09090909090909091,-0.06930693069306931,17,907.708,906.016,906.2141065839088,906.6035499251749
2020-10-01,914.09,910.13,914.09,909.13,352450.0,VNINDEX,2,0.5,0.18181818181818182,-0.0594059405940594,19,908.8100000000001,908.0210000000001,910.1520532919544,909.0990332834499
2020-10-02,909.91,914.09,916.67,897.72,527160.0,VNINDEX,2,0.4583333333333333,0.1590909090909091,-0.06930693069306931,4,909.1380000000001,908.917,910.0310266459771,909.3693555223
2020-10-05,914.68,913.77,915.55,910.96,456100.0,VNINDEX,2,0.5,0.18181818181818182,-0.0594059405940594,9,909.574,909.591,912.3555133229886,911.1395703482001
2020-10-06,915.67,918.11,918.93,912.77,496130.0,VNINDEX,2,0.5416666666666666,0.18181818181818182,-0.06930693069306931,7,911.9119999999999,910.539,914.0127566614942,912.6497135654668
2020-10-07,919.72,913.62,923.57,912.69,523960.00000000006,VNINDEX,2,0.5833333333333334,0.09090909090909091,-0.06930693069306931,12,914.814,911.2610000000001,916.8663783307471,915.0064757103112
2020-10-08,918.84,922.08,922.08,913.89,470300.0,VNINDEX,2,0.5416666666666666,0.11363636363636363,-0.06930693069306931,5,915.7639999999999,912.287,917.8531891653736,916.2843171402075
2020-10-09,924.0,919.48,924.0,917.7,388130.0,VNINDEX,2,0.5,0.1590909090909091,-0.06930693069306931,12,918.582,913.86,920.9265945826868,918.8562114268051
2020-10-12,925.83,930.78,933.13,923.28,457230.0,VNINDEX,2,0.5,0.11363636363636363,-0.06930693069306931,3,920.8120000000001,915.193,923.3782972913434,921.1808076178702
2020-10-13,929.86,926.76,930.96,923.78,359020.0,VNINDEX,2,0.4166666666666667,0.09090909090909091,-0.06930693069306931,9,923.65,917.7810000000002,926.6191486456717,924.0738717452468
2020-10-14,940.18,931.89,940.18,931.89,474920.0,VNINDEX,2,0.375,0.09090909090909091,-0.0594059405940594,15,927.742,921.2779999999999,933.3995743228359,929.442581163498
2020-10-15,942.76,945.28,945.93,938.7,470510.0,VNINDEX,2,0.3333333333333333,0.13636363636363635,-0.04950495049504951,10,932.5260000000001,924.1449999999999,938.0797871614179,933.8817207756654
2020-10-16,943.3,944.03,946.23,935.98,443330.0,VNINDEX,2,0.2916666666666667,0.1590909090909091,-0.0594059405940594,8,936.3860000000001,927.484,940.6898935807089,937.021147183777
2020-10-19,943.69,945.01,946.29,941.92,389470.0,VNINDEX,2,0.2916666666666667,0.11363636363636363,-0.0594059405940594,6,939.958,930.3849999999999,942.1899467903545,939.2440981225182
2020-10-20,944.42,941.0,944.54,937.32,444330.0,VNINDEX,2,0.2916666666666667,0.13636363636363635,-0.0594059405940594,13,942.8700000000001,933.26,943.3049733951773,940.9693987483455
2020-10-21,939.03,947.16,948.2,939.0,412650.0,VNINDEX,2,0.375,0.06818181818181818,-0.0594059405940594,2,942.64,935.191,941.1674866975886,940.3229324988971
2020-10-22,949.9,938.06,949.9,933.78,365120.0,VNINDEX,2,0.3333333333333333,0.09090909090909091,-0.04950495049504951,16,944.068,938.2969999999999,945.5337433487944,943.5152883325982
2020-10-23,961.26,953.45,961.26,953.14,452490.0,VNINDEX,2,0.3333333333333333,0.13636363636363635,-0.039603960396039604,10,947.6599999999999,942.0229999999999,953.3968716743972,949.4301922217321
2020-10-26,950.8,967.52,970.15,950.8,428250.0,VNINDEX,2,0.25,0.06818181818181818,-0.04950495049504951,2,949.082,944.5199999999999,952.0984358371986,949.8867948144881
2020-10-27,946.47,950.8,954.72,946.28,455850.0,VNINDEX,2,0.16666666666666666,0.06818181818181818,-0.0594059405940594,3,949.492,946.1809999999999,949.2842179185993,948.7478632096588
2020-10-28,921.05,942.82,946.91,921.05,456060.0,VNINDEX,2,0.08333333333333333,0.0,-0.0594059405940594,3,945.896,944.268,935.1671089592996,939.5152421397726
2020-10-29,919.08,916.49,925.84,914.33,436130.0,VNINDEX,2,-0.08333333333333333,0.022727272727272728,-0.0594059405940594,16,939.732,941.9,927.1235544796498,932.7034947598485
2020-10-30,925.47,925.41,926.32,911.2,312750.0,VNINDEX,2,-0.08333333333333333,0.022727272727272728,-0.0594059405940594,11,932.574,940.117,926.2967772398249,930.292329839899
2020-11-02,933.68,926.09,933.68,924.14,297600.0,VNINDEX,2,-0.041666666666666664,0.022727272727272728,-0.0594059405940594,23,929.15,939.116,929.9883886199125,931.4215532265994
2020-11-03,935.41,936.73,937.57,932.18,318700.0,VNINDEX,2,0.0,0.0,-0.0594059405940594,12,926.9379999999999,938.2149999999999,932.6991943099563,932.7510354843996
2020-11-04,939.76,935.41,943.56,933.86,350870.0,VNINDEX,2,0.0,0.0,-0.0594059405940594,12,930.68,938.2879999999999,936.2295971549781,935.0873569895998
2020-11-05,937.75,940.32,945.51,937.75,304330.0,VNINDEX,2,0.041666666666666664,0.022727272727272728,-0.0594059405940594,7,934.414,937.073,936.9897985774891,935.9749046597333
2020-11-06,938.29,939.73,941.2,934.63,268230.0,VNINDEX,2,0.041666666666666664,0.022727272727272728,-0.0594059405940594,7,936.9780000000001,934.7760000000001,937.6398992887446,936.7466031064889
2020-11-09,951.99,942.15,951.99,942.15,393200.0,VNINDEX,2,0.041666666666666664,0.022727272727272728,-0.0594059405940594,14,940.64,934.8950000000001,944.8149496443723,941.827735404326
2020-11-10,951.9,962.68,963.47,951.9,456750.0,VNINDEX,2,0.08333333333333333,0.022727272727272728,-0.0594059405940594,2,943.9379999999999,935.4379999999999,948.3574748221861,945.1851569362174
2020-11-11,952.22,954.46,956.65,947.61,376510.0,VNINDEX,2,0.041666666666666664,0.045454545454545456,-0.0594059405940594,8,946.43,938.555,950.288737411093,947.530104624145
2020-11-12,959.28,953.97,959.28,953.62,343910.0,VNINDEX,2,0.041666666666666664,0.045454545454545456,-0.06930693069306931,19,950.7360000000001,942.575,954.7843687055465,951.4467364160968
2020-11-13,966.29,959.56,966.29,959.13,457830.0,VNINDEX,2,0.041666666666666664,0.045454545454545456,-0.0594059405940594,13,956.336,946.6569999999999,960.5371843527732,956.3944909440645
2020-11-16,950.79,970.11,972.98,950.5,518930.0,VNINDEX,2,0.08333333333333333,0.0,-0.06930693069306931,17,956.0959999999999,948.368,955.6635921763866,954.5263272960431
2020-11-17,968.9,955.52,968.9,953.22,400960.0,VNINDEX,2,0.16666666666666666,0.045454545454545456,-0.06930693069306931,17,959.4960000000001,951.717,962.2817960881932,959.3175515306955
2020-11-18,973.53,969.48,974.3,966.32,478680.0,VNINDEX,2,0.16666666666666666,0.045454545454545456,-0.06930693069306931,8,963.758,955.094,967.9058980440966,964.055034353797
2020-11-19,983.26,975.32,983.26,974.33,500120.0,VNINDEX,2,0.16666666666666666,0.022727272727272728,-0.0594059405940594,5,968.5540000000001,959.6450000000001,975.5829490220483,970.4566895691981
2020-11-20,990.0,984.71,990.0,980.72,501050.0,VNINDEX,2,0.3333333333333333,0.022727272727272728,-0.0594059405940594,8,973.296,964.816,982.7914745110241,976.9711263794655
2020-11-23,994.19,991.87,995.9,985.38,489690.0,VNINDEX,2,0.3333333333333333,0.022727272727272728,-0.0594059405940594,9,981.976,969.0360000000001,988.4907372555122,982.7107509196437
2020-11-24,995.76,996.55,997.99,984.92,550070.0,VNINDEX,2,0.375,0.06818181818181818,-0.04950495049504951,5,987.348,973.4219999999999,992.1253686277561,987.0605006130959
2020-11-25,999.94,1000.39,1002.31,996.8,475740.0,VNINDEX,2,0.375,0.045454545454545456,-0.0594059405940594,8,992.6299999999999,978.1940000000001,996.032684313878,991.3536670753974
2020-11-26,1005.97,999.24,1005.97,994.91,493560.0,VNINDEX,2,0.4166666666666667,0.045454545454545456,-0.0594059405940594,12,997.1720000000001,982.863,1001.001342156939,996.225778050265
2020-11-27,1010.22,1006.68,1010.22,1004.0,446440.0,VNINDEX,2,0.625,0.022727272727272728,-0.0594059405940594,9,1001.216,987.256,1005.6106710784695,1000.8905187001768
2020-11-30,1003.08,1011.82,1012.5,1002.61,532930.0,VNINDEX,2,0.5833333333333334,0.0,-0.0594059405940594,1,1002.994,992.485,1004.3453355392348,1001.620345800118
2020-12-01,1008.87,988.71,1008.87,988.71,583310.0,VNINDEX,2,0.5416666666666666,0.09090909090909091,-0.0594059405940594,16,1005.616,996.4820000000002,1006.6076677696174,1004.0368972000787
2020-12-02,1014.32,1008.77,1015.86,1007.91,684530.0,VNINDEX,2,0.5416666666666666,0.09090909090909091,-0.0594059405940594,13,1008.492,1000.561,1010.4638338848088,1007.4645981333858
2020-12-03,1019.8,1016.73,1020.35,1014.06,518910.0,VNINDEX,2,0.5416666666666666,0.11363636363636363,-0.0594059405940594,11,1011.258,1004.2149999999999,1015.1319169424044,1011.5763987555906
2020-12-04,1021.49,1019.8,1025.17,1018.67,553590.0,VNINDEX,2,0.5416666666666666,0.0,-0.0594059405940594,3,1013.512,1007.3639999999999,1018.3109584712022,1014.8809325037272
2020-12-07,1029.98,1024.34,1030.41,1022.14,520340.00000000006,VNINDEX,2,0.625,0.06818181818181818,-0.0594059405940594,11,1018.892,1010.943,1024.1454792356012,1019.913955002485
2020-12-08,1029.26,1029.98,1032.58,1025.63,527670.0,VNINDEX,2,0.625,0.045454545454545456,-0.0594059405940594,11,1022.97,1014.293,1026.7027396178005,1023.0293033349901
2020-12-09,1039.13,1029.26,1039.55,1029.26,586050.0,VNINDEX,2,0.5833333333333334,0.06818181818181818,-0.0594059405940594,6,1027.9320000000002,1018.2120000000001,1032.9163698089003,1028.3962022233268
2020-12-10,1030.91,1041.65,1044.1,1030.91,626450.0,VNINDEX,2,0.5833333333333334,0.022727272727272728,-0.0594059405940594,1,1030.154,1020.7059999999999,1031.9131849044502,1029.2341348155512
2020-12-11,1045.96,1033.19,1045.96,1030.06,463770.0,VNINDEX,2,0.6666666666666666,0.09090909090909091,-0.0594059405940594,21,1035.0480000000002,1024.28,1038.936592452225,1034.8094232103676
2020-12-14,1064.09,1048.97,1064.09,1048.97,583590.0,VNINDEX,2,0.75,0.11363636363636363,-0.0594059405940594,12,1041.8700000000001,1030.3809999999999,1051.5132962261125,1044.5696154735783
2020-12-15,1055.27,1062.02,1067.45,1052.01,675180.0,VNINDEX,2,0.75,0.06818181818181818,-0.0594059405940594,4,1047.072,1035.021,1053.3916481130564,1048.1364103157189
2020-12-16,1066.99,1058.34,1066.99,1057.21,591570.0,VNINDEX,2,0.75,0.11363636363636363,-0.0594059405940594,10,1052.6439999999998,1040.288,1060.190824056528,1054.4209402104793
2020-12-17,1051.77,1065.85,1065.85,1051.42,667890.0,VNINDEX,2,0.7916666666666666,0.06818181818181818,-0.0594059405940594,5,1056.816,1043.4850000000001,1055.980412028264,1053.5372934736529
2020-12-18,1067.46,1055.75,1068.56,1055.75,623640.0,VNINDEX,2,0.8333333333333334,0.1590909090909091,-0.0594059405940594,16,1061.116,1048.0819999999999,1061.7202060141321,1058.178195649102
2020-12-21,1081.08,1071.62,1081.6,1070.86,713660.0,VNINDEX,2,0.8333333333333334,0.20454545454545456,-0.04950495049504951,10,1064.514,1053.1920000000002,1071.400103007066,1065.8121304327346
2020-12-22,1083.45,1081.85,1084.23,1077.06,756110.0,VNINDEX,2,0.8333333333333334,0.22727272727272727,-0.04950495049504951,6,1070.15,1058.611,1077.425051503533,1071.6914202884898
2020-12-23,1078.9,1087.89,1094.09,1077.92,813170.0,VNINDEX,2,0.8333333333333334,0.11363636363636363,-0.039603960396039604,1,1072.5320000000002,1062.588,1078.1625257517667,1074.0942801923266
2020-12-24,1067.52,1083.83,1084.76,1046.89,757320.0,VNINDEX,2,0.75,0.045454545454545456,-0.019801980198019802,1,1075.682,1066.249,1072.8412628758833,1071.902853461551
2020-12-25,1084.42,1068.83,1084.42,1061.83,652810.0,VNINDEX,2,0.75,0.045454545454545456,-0.009900990099009901,13,1079.074,1070.0949999999998,1078.6306314379417,1076.0752356410342
2020-12-28,1091.33,1094.37,1096.11,1083.9,723880.0,VNINDEX,2,0.7916666666666666,0.11363636363636363,0.0,2,1081.124,1072.819,1084.9803157189708,1081.160157094023
2020-12-29,1099.49,1090.49,1102.79,1087.93,678820.0,VNINDEX,2,0.7916666666666666,0.11363636363636363,-0.009900990099009901,12,1084.3319999999999,1077.241,1092.2351578594853,1087.2701047293485
2020-12-30,1097.54,1099.78,1108.83,1094.91,676980.0,VNINDEX,2,0.7916666666666666,0.11363636363636363,0.009900990099009901,5,1088.06,1080.296,1094.8875789297426,1090.693403152899
2020-12-31,1103.87,1098.25,1105.33,1096.27,527820.0,VNINDEX,2,0.8333333333333334,0.13636363636363635,0.009900990099009901,12,1095.33,1085.5059999999999,1099.3787894648713,1095.0856021019326
2021-01-04,1120.47,1113.77,1126.43,1113.59,764040.0,VNINDEX,2,0.7916666666666666,0.1590909090909091,0.009900990099009901,10,1102.54,1090.807,1109.9243947324358,1103.547068067955
2021-01-05,1132.55,1116.96,1134.45,1116.49,763430.0,VNINDEX,2,0.8333333333333334,0.18181818181818182,0.009900990099009901,13,1110.784,1095.9540000000002,1121.237197366218,1113.2147120453033
2021-01-06,1143.21,1139.12,1152.85,1133.7,790450.0,VNINDEX,2,0.7916666666666666,0.22727272727272727,0.009900990099009901,5,1119.528,1101.9299999999998,1132.223598683109,1123.2131413635357
2021-01-07,1156.49,1147.26,1156.49,1143.44,763740.0,VNINDEX,2,0.7916666666666666,0.3409090909090909,0.009900990099009901,8,1131.318,1109.689,1144.3567993415545,1134.3054275756904
2021-01-08,1167.69,1164.1,1176.33,1160.48,808310.0,VNINDEX,2,0.7916666666666666,0.3181818181818182,0.009900990099009901,5,1144.0819999999999,1119.706,1156.0233996707773,1145.4336183837936
2021-01-11,1184.89,1176.47,1186.45,1175.0,845850.0,VNINDEX,2,0.875,0.29545454545454547,0.009900990099009901,6,1156.966,1129.7530000000002,1170.4566998353887,1158.585745589196
2021-01-12,1192.28,1190.38,1192.28,1179.24,719940.0,VNINDEX,2,0.9583333333333334,0.25,0.009900990099009901,4,1168.912,1139.848,1181.3683499176943,1169.8171637261307
2021-01-13,1186.05,1197.32,1200.82,1183.18,819290.0,VNINDEX,1,1.0,0.20454545454545456,0.019801980198019802,1,1177.48,1148.5040000000001,1183.7091749588471,1175.2281091507539
2021-01-14,1187.4,1189.48,1190.5,1178.84,779340.0,VNINDEX,1,1.0,0.3181818181818182,0.019801980198019802,9,1183.662,1157.49,1185.5545874794236,1179.2854061005028
2021-01-15,1194.2,1188.84,1197.74,1188.84,783110.0,VNINDEX,1,1.0,0.29545454545454547,0.0297029702970297,6,1188.964,1166.5230000000001,1189.8772937397118,1184.2569374003353
2021-01-18,1191.94,1198.79,1200.85,1190.33,747420.0,VNINDEX,0,1.0,0.18181818181818182,0.0297029702970297,6,1190.3740000000003,1173.6699999999998,1190.908646869856,1186.8179582668904
2021-01-19,1131.0,1189.91,1189.91,1117.17,986190.0,VNINDEX,0,0.75,0.022727272727272728,0.0297029702970297,4,1178.118,1173.5149999999999,1160.954323434928,1168.211972177927
2021-01-20,1134.68,1136.5,1142.48,1098.05,839300.0,VNINDEX,0,0.25,0.022727272727272728,0.0297029702970297,4,1167.8440000000003,1172.6619999999998,1147.817161717464,1157.034648118618
2021-01-21,1164.21,1146.86,1164.21,1132.66,721920.0,VNINDEX,0,0.5833333333333334,0.022727272727272728,0.034653465346534656,15,1163.2060000000001,1173.434,1156.013580858732,1159.4264320790787
2021-01-22,1166.78,1166.77,1175.72,1161.43,758320.0,VNINDEX,0,0.7916666666666666,0.022727272727272728,0.024752475247524754,4,1157.7220000000002,1173.343,1161.3967904293659,1161.8776213860524
2021-01-25,1166.05,1164.2,1172.18,1162.8,707240.0,VNINDEX,0,0.7916666666666666,0.045454545454545456,0.024752475247524754,8,1152.5439999999999,1171.459,1163.723395214683,1163.2684142573682
2021-01-26,1136.12,1164.97,1164.97,1121.03,782270.0,VNINDEX,0,0.5,0.045454545454545456,0.024752475247524754,1,1153.568,1165.843,1149.9216976073415,1154.2189428382455
2021-01-27,1097.17,1122.41,1132.99,1088.86,785700.0,VNINDEX,0,0.125,0.022727272727272728,0.024752475247524754,2,1146.066,1156.955,1123.5458488036707,1135.2026285588304
2021-01-28,1023.94,1041.71,1052.16,1022.77,767870.0,VNINDEX,0,-0.375,-0.09090909090909091,0.024752475247524754,11,1118.0120000000002,1140.609,1073.7429244018354,1098.115085705887
2021-01-29,1056.61,998.33,1076.11,998.33,797390.0,VNINDEX,0,-0.625,-0.022727272727272728,0.024752475247524754,11,1095.9779999999998,1126.85,1065.1764622009177,1084.280057137258
2021-02-01,1035.51,1056.61,1074.52,1035.51,634330.0,VNINDEX,0,-0.5833333333333334,0.0,0.019801980198019802,1,1069.8700000000001,1111.2069999999999,1050.343231100459,1068.0233714248386
2021-02-02,1075.53,1036.95,1075.53,1029.36,602620.0,VNINDEX,1,-0.6666666666666666,0.0,0.019801980198019802,15,1057.752,1105.66,1062.9366155502294,1070.5255809498926
2021-02-03,1111.29,1084.87,1113.24,1082.95,703180.0,VNINDEX,2,-0.625,0.0,0.019801980198019802,12,1060.576,1103.3210000000001,1087.1133077751147,1084.113720633262
2021-02-04,1112.19,1112.97,1117.88,1098.85,523410.0,VNINDEX,2,-0.375,0.0,0.019801980198019802,9,1078.226,1098.119,1099.6516538875574,1093.4724804221746
2021-02-05,1126.91,1114.79,1126.91,1112.19,529870.0,VNINDEX,2,-0.20833333333333334,0.0,0.019801980198019802,19,1092.286,1094.132,1113.2808269437787,1104.6183202814498
2021-02-08,1083.18,1127.06,1127.06,1075.1,696600.0,VNINDEX,2,-0.375,0.0,0.019801980198019802,19,1101.8200000000002,1085.8449999999998,1098.2304134718893,1097.4722135209665
2021-02-09,1114.93,1090.88,1114.93,1078.98,519810.0,VNINDEX,2,-0.375,0.0,0.019801980198019802,19,1109.7,1083.726,1106.5802067359446,1103.2914756806445
2021-02-17,1155.78,1127.46,1155.78,1127.46,568030.0,VNINDEX,2,-0.2916666666666667,0.0,0.019801980198019802,19,1118.5980000000002,1089.587,1131.1801033679722,1120.787650453763
2021-02-18,1174.38,1157.1,1174.38,1148.66,614820.0,VNINDEX,2,-0.20833333333333334,0.0,0.019801980198019802,8,1131.036,1104.6309999999999,1152.7800516839861,1138.6517669691755
2021-02-19,1173.5,1160.65,1178.18,1157.6,578280.0,VNINDEX,2,-0.08333333333333333,0.0,0.01485148514851485,14,1140.354,1116.32,1163.140025841993,1150.267844646117
2021-02-22,1175.04,1173.57,1182.67,1169.12,630040.0,VNINDEX,2,-0.041666666666666664,0.0,0.019801980198019802,5,1158.726,1130.273,1169.0900129209965,1158.5252297640782
2021-02-23,1177.64,1174.57,1184.32,1168.32,598270.0,VNINDEX,2,0.041666666666666664,0.0,0.019801980198019802,7,1171.268,1140.484,1173.3650064604983,1164.896819842719
2021-02-24,1162.01,1184.32,1185.58,1154.36,603000.0,VNINDEX,2,0.0,0.0,0.019801980198019802,2,1172.514,1145.556,1167.6875032302491,1163.9345465618128
2021-02-25,1165.43,1169.97,1169.97,1155.74,510430.0,VNINDEX,2,0.0,0.0,0.019801980198019802,2,1170.724,1150.88,1166.5587516151245,1164.4330310412088
2021-02-26,1168.47,1148.88,1169.28,1148.88,554460.0,VNINDEX,2,0.0,0.0,0.019801980198019802,18,1169.718,1155.0359999999998,1167.5143758075624,1165.778687360806
2021-03-01,1186.17,1176.93,1186.82,1174.45,643380.0,VNINDEX,2,0.041666666666666664,0.0,0.019801980198019802,12,1171.944,1165.335,1176.8421879037812,1172.575791573871
2021-03-02,1186.61,1196.16,1196.16,1181.99,577010.0,VNINDEX,2,0.041666666666666664,0.0,0.009900990099009901,2,1173.7379999999998,1172.5030000000002,1181.7260939518906,1177.2538610492475
2021-03-03,1186.95,1184.73,1189.18,1180.25,631670.0,VNINDEX,2,0.08333333333333333,0.0,0.01485148514851485,8,1178.726,1175.6200000000001,1184.3380469759454,1180.485907366165
2021-03-04,1168.52,1191.78,1191.9,1159.48,673450.0,VNINDEX,2,0.08333333333333333,0.022727272727272728,0.024752475247524754,6,1179.344,1175.034,1176.4290234879727,1176.4972715774434
2021-03-05,1168.69,1164.19,1169.56,1155.6,594840.0,VNINDEX,2,0.125,0.022727272727272728,0.024752475247524754,6,1179.388,1174.553,1172.5595117439864,1173.8948477182958
2021-03-08,1168.27,1180.33,1181.25,1164.02,652700.0,VNINDEX,2,0.16666666666666666,0.022727272727272728,0.024752475247524754,3,1175.808,1173.876,1170.4147558719933,1172.019898478864
2021-03-09,1161.97,1160.96,1166.42,1150.94,641430.0,VNINDEX,2,0.20833333333333334,0.045454545454545456,0.024752475247524754,6,1170.8799999999999,1172.309,1166.1923779359968,1168.6699323192427
2021-03-10,1170.08,1163.86,1170.59,1154.89,723920.0,VNINDEX,2,0.20833333333333334,0.045454545454545456,0.024752475247524754,15,1167.506,1173.116,1168.1361889679984,1169.1399548794952
2021-03-11,1181.73,1170.08,1183.73,1170.08,629100.0,VNINDEX,2,0.20833333333333334,0.045454545454545456,0.024752475247524754,10,1170.148,1174.7459999999999,1174.9330944839992,1173.3366365863303
2021-03-12,1181.56,1185.21,1186.52,1178.14,624710.0,VNINDEX,2,0.16666666666666666,0.022727272727272728,0.01485148514851485,3,1172.7220000000002,1176.055,1178.2465472419995,1176.0777577242202
2021-03-15,1184.56,1183.89,1186.06,1178.8,676960.0,VNINDEX,2,0.16666666666666666,0.022727272727272728,0.01485148514851485,5,1175.98,1175.894,1181.4032736209997,1178.9051718161468
2021-03-16,1179.9,1184.91,1184.91,1171.76,683850.0,VNINDEX,2,0.2916666666666667,0.022727272727272728,0.0049504950495049506,3,1179.566,1175.223,1180.6516368105,1179.2367812107645
2021-03-17,1186.09,1178.64,1186.09,1176.26,701090.0,VNINDEX,2,0.25,0.045454545454545456,0.0049504950495049506,8,1182.768,1175.137,1183.3708184052498,1181.5211874738432
2021-03-18,1200.94,1196.6,1200.94,1191.94,628640.0,VNINDEX,2,0.3333333333333333,0.06818181818181818,0.0049504950495049506,11,1186.6100000000001,1178.3790000000001,1192.155409202625,1187.9941249825622
2021-03-19,1194.05,1195.47,1199.67,1191.96,680900.0,VNINDEX,2,0.3333333333333333,0.06818181818181818,0.0049504950495049506,10,1189.1079999999997,1180.915,1193.1027046013123,1190.0127499883747
2021-03-22,1194.43,1200.05,1200.21,1189.31,700870.0,VNINDEX,2,0.3333333333333333,0.022727272727272728,0.0049504950495049506,1,1191.0819999999999,1183.531,1193.7663523006563,1191.4851666589166
2021-03-23,1183.45,1190.28,1191.47,1177.1,683720.0,VNINDEX,2,0.2916666666666667,0.0,0.0049504950495049506,5,1191.7920000000001,1185.679,1188.6081761503283,1188.806777772611
2021-03-24,1161.81,1169.42,1174.2,1154.22,750480.0,VNINDEX,2,0.25,0.0,-0.0049504950495049506,6,1186.9360000000001,1184.852,1175.2090880751641,1179.8078518484074
2021-03-25,1163.1,1164.41,1170.76,1154.44,690730.0,VNINDEX,2,0.25,0.0,-0.0049504950495049506,3,1179.368,1182.989,1169.1545440375821,1174.2385678989383
